,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,month
4403,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Women's Street Footwear,40.0,125.0,5000.0,2000.0,In-store,2021,9
4404,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40.0,100.0,4000.0,1600.0,In-store,2021,9
4405,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Men's Apparel,50.0,100.0,5000.0,1500.0,In-store,2021,9
4406,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Women's Apparel,55.0,200.0,11000.0,4400.0,In-store,2021,9
4407,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Men's Street Footwear,55.0,375.0,20625.0,7219.0,In-store,2021,10
4408,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50.0,200.0,10000.0,3500.0,In-store,2021,10
4409,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Women's Street Footwear,50.0,100.0,5000.0,2000.0,In-store,2021,10
4410,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50.0,75.0,3750.0,1500.0,In-store,2021,10
4411,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Men's Apparel,60.0,75.0,4500.0,1350.0,In-store,2021,10
4412,Sports Direct,1185732,2021-10-10,Northeast,Rhode Island,Providence,Women's Apparel,65.0,200.0,13000.0,5200.0,In-store,2021,10
4413,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Men's Street Footwear,60.0,350.0,21000.0,7350.0,In-store,2021,11
4414,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50.0,225.0,11250.0,3938.0,In-store,2021,11
4415,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Women's Street Footwear,50.0,220.0,11000.0,4400.0,In-store,2021,11
4416,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50.0,200.0,10000.0,4000.0,In-store,2021,11
4417,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Men's Apparel,60.0,175.0,10500.0,3150.0,In-store,2021,11
4418,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Women's Apparel,65.0,275.0,17875.0,7150.0,In-store,2021,11
4419,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Men's Street Footwear,60.0,500.0,30000.0,10500.0,In-store,2021,12
4420,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50.0,300.0,15000.0,5250.0,In-store,2021,12
4421,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Women's Street Footwear,50.0,275.0,13750.0,5500.0,In-store,2021,12
4422,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50.0,225.0,11250.0,4500.0,In-store,2021,12
4423,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Men's Apparel,60.0,225.0,13500.0,4050.0,In-store,2021,12
4424,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Women's Apparel,65.0,325.0,21125.0,8450.0,In-store,2021,12
4425,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,450.0,18000.0,5400.0,In-store,2021,1
4426,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,250.0,10000.0,3000.0,In-store,2021,1
4427,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Women's Street Footwear,30.0,250.0,7500.0,1875.0,In-store,2021,1
4428,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Women's Athletic Footwear,35.0,100.0,3500.0,875.0,In-store,2021,1
4429,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Men's Apparel,50.0,150.0,7500.0,1875.0,In-store,2021,1
4430,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Women's Apparel,40.0,250.0,10000.0,3000.0,In-store,2021,1
4431,Sports Direct,1185732,2021-02-17,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,500.0,20000.0,6000.0,In-store,2021,2
4432,Sports Direct,1185732,2021-02-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,150.0,6000.0,1800.0,In-store,2021,2
4433,Sports Direct,1185732,2021-02-17,Northeast,Rhode Island,Providence,Women's Street Footwear,30.0,200.0,6000.0,1500.0,In-store,2021,2
4434,Sports Direct,1185732,2021-02-17,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,250.0,8750.0,2188.0,In-store,2021,2
4435,Sports Direct,1185732,2021-02-17,Northeast,Massachusetts,Boston,Men's Apparel,50.0,150.0,7500.0,1875.0,In-store,2021,2
4436,Sports Direct,1185732,2021-02-17,Northeast,Massachusetts,Boston,Women's Apparel,40.0,250.0,10000.0,3000.0,In-store,2021,2
4437,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,470.0,18800.0,5640.0,In-store,2021,3
4438,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,175.0,7000.0,2100.0,In-store,2021,3
4439,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,200.0,6000.0,1500.0,In-store,2021,3
4440,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,300.0,10500.0,2625.0,In-store,2021,3
4441,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Men's Apparel,50.0,100.0,5000.0,1250.0,In-store,2021,3
4442,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Women's Apparel,40.0,200.0,8000.0,2400.0,In-store,2021,3
4443,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,450.0,18000.0,5400.0,In-store,2021,4
4444,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,150.0,6000.0,1800.0,In-store,2021,4
4445,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,150.0,4500.0,1125.0,In-store,2021,4
4446,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,125.0,4375.0,1094.0,In-store,2021,4
4447,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Men's Apparel,50.0,125.0,6250.0,1563.0,In-store,2021,4
4448,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Women's Apparel,40.0,275.0,11000.0,3300.0,In-store,2021,4
4449,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,495.0,27225.0,8168.0,In-store,2021,5
4450,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,200.0,10000.0,3000.0,In-store,2021,5
4451,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,225.0,10125.0,2531.0,In-store,2021,5
4452,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,175.0,7875.0,1969.0,In-store,2021,5
4453,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Men's Apparel,55.0,200.0,11000.0,2750.0,In-store,2021,5
4454,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325.0,19500.0,5850.0,In-store,2021,5
4455,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,575.0,31625.0,9488.0,In-store,2021,6
4456,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,325.0,16250.0,4875.0,In-store,2021,6
4457,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,250.0,11250.0,2813.0,In-store,2021,6
4458,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,225.0,10125.0,2531.0,In-store,2021,6
4459,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Men's Apparel,55.0,225.0,12375.0,3094.0,In-store,2021,6
4460,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Women's Apparel,60.0,375.0,22500.0,6750.0,In-store,2021,6
4461,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,600.0,33000.0,9900.0,In-store,2021,7
4462,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,350.0,17500.0,5250.0,In-store,2021,7
4463,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275.0,12375.0,3094.0,In-store,2021,7
4464,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,225.0,10125.0,2531.0,In-store,2021,7
4465,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Men's Apparel,55.0,250.0,13750.0,3438.0,In-store,2021,7
4466,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Women's Apparel,60.0,425.0,25500.0,7650.0,In-store,2021,7
4467,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,575.0,31625.0,9488.0,In-store,2021,8
4468,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,350.0,17500.0,5250.0,In-store,2021,8
4469,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275.0,12375.0,3094.0,In-store,2021,8
4470,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,175.0,7875.0,1969.0,In-store,2021,8
4471,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Men's Apparel,55.0,150.0,8250.0,2063.0,In-store,2021,8
4472,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325.0,19500.0,5850.0,In-store,2021,8
4473,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,450.0,24750.0,7425.0,In-store,2021,9
4474,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,250.0,12500.0,3750.0,In-store,2021,9
4475,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,150.0,6750.0,1688.0,In-store,2021,9
4476,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,125.0,5625.0,1406.0,In-store,2021,9
4477,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Men's Apparel,55.0,125.0,6875.0,1719.0,In-store,2021,9
4478,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Women's Apparel,60.0,225.0,13500.0,4050.0,In-store,2021,9
4479,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Men's Street Footwear,60.0,400.0,24000.0,7200.0,In-store,2021,10
4480,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,225.0,12375.0,3713.0,In-store,2021,10
4481,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,125.0,6875.0,1719.0,In-store,2021,10
4482,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,100.0,5500.0,1375.0,In-store,2021,10
4483,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Men's Apparel,65.0,100.0,6500.0,1625.0,In-store,2021,10
4484,Amazon,1185732,2021-10-17,Northeast,Massachusetts,Boston,Women's Apparel,70.0,225.0,15750.0,4725.0,In-store,2021,10
4485,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Men's Street Footwear,65.0,375.0,24375.0,7313.0,In-store,2021,11
4486,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,300.0,16500.0,4950.0,In-store,2021,11
4487,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,295.0,16225.0,4056.0,In-store,2021,11
4488,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,275.0,15125.0,3781.0,In-store,2021,11
4489,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Men's Apparel,65.0,250.0,16250.0,4063.0,In-store,2021,11
4490,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Women's Apparel,70.0,350.0,24500.0,7350.0,In-store,2021,11
4491,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Men's Street Footwear,65.0,575.0,37375.0,11213.0,In-store,2021,12
4492,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,375.0,20625.0,6188.0,In-store,2021,12
4493,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,350.0,19250.0,4813.0,In-store,2021,12
4494,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,300.0,16500.0,4125.0,In-store,2021,12
4495,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Men's Apparel,65.0,300.0,19500.0,4875.0,In-store,2021,12
4496,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Women's Apparel,70.0,400.0,28000.0,8400.0,In-store,2021,12
4497,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Men's Street Footwear,45.0,525.0,23625.0,10631.0,In-store,2021,1
4498,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45.0,325.0,14625.0,6581.0,In-store,2021,1
4499,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Women's Street Footwear,35.0,325.0,11375.0,3981.0,In-store,2021,1
4500,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40.0,175.0,7000.0,2450.0,In-store,2021,1
4501,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Men's Apparel,55.0,225.0,12375.0,4331.0,In-store,2021,1
4502,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Women's Apparel,45.0,325.0,14625.0,5850.0,In-store,2021,1
4503,Amazon,1185732,2021-02-14,Northeast,Massachusetts,Boston,Men's Street Footwear,45.0,575.0,25875.0,11644.0,In-store,2021,2
4504,Amazon,1185732,2021-02-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45.0,225.0,10125.0,4556.0,In-store,2021,2
4505,Amazon,1185732,2021-02-14,Northeast,Massachusetts,Boston,Women's Street Footwear,35.0,275.0,9625.0,3369.0,In-store,2021,2
4506,Amazon,1185732,2021-02-14,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.0,150.0,6000.0,2100.0,In-store,2021,2
4507,Amazon,1185732,2021-02-14,Northeast,Vermont,Burlington,Men's Apparel,55.0,225.0,12375.0,4331.0,In-store,2021,2
4508,Amazon,1185732,2021-02-14,Northeast,Vermont,Burlington,Women's Apparel,45.0,325.0,14625.0,5850.0,In-store,2021,2
4509,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Men's Street Footwear,45.0,545.0,24525.0,11036.0,In-store,2021,3
4510,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,45.0,250.0,11250.0,5063.0,In-store,2021,3
4511,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Women's Street Footwear,35.0,275.0,9625.0,3369.0,In-store,2021,3
4512,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.0,125.0,5000.0,1750.0,In-store,2021,3
4513,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Men's Apparel,55.0,175.0,9625.0,3369.0,In-store,2021,3
4514,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Women's Apparel,45.0,275.0,12375.0,4950.0,In-store,2021,3
4515,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Men's Street Footwear,45.0,525.0,23625.0,10631.0,In-store,2021,4
4516,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Men's Athletic Footwear,45.0,225.0,10125.0,4556.0,In-store,2021,4
4517,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Women's Street Footwear,35.0,225.0,7875.0,2756.0,In-store,2021,4
4518,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.0,150.0,6000.0,2100.0,In-store,2021,4
4519,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Men's Apparel,55.0,150.0,8250.0,2888.0,In-store,2021,4
4520,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Women's Apparel,45.0,300.0,13500.0,5400.0,In-store,2021,4
4521,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,570.0,34200.0,15390.0,In-store,2021,5
4522,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,275.0,15125.0,6806.0,In-store,2021,5
4523,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,300.0,15000.0,5250.0,In-store,2021,5
4524,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,250.0,12500.0,4375.0,In-store,2021,5
4525,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Men's Apparel,60.0,275.0,16500.0,5775.0,In-store,2021,5
4526,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Women's Apparel,65.0,400.0,26000.0,10400.0,In-store,2021,5
4527,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,650.0,39000.0,17550.0,In-store,2021,6
4528,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,400.0,22000.0,9900.0,In-store,2021,6
4529,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,325.0,16250.0,5688.0,In-store,2021,6
4530,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,300.0,15000.0,5250.0,In-store,2021,6
4531,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Men's Apparel,60.0,300.0,18000.0,6300.0,In-store,2021,6
4532,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Women's Apparel,65.0,450.0,29250.0,11700.0,In-store,2021,6
4533,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,675.0,40500.0,18225.0,In-store,2021,7
4534,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,425.0,23375.0,10519.0,In-store,2021,7
4535,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,350.0,17500.0,6125.0,In-store,2021,7
4536,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,300.0,15000.0,5250.0,In-store,2021,7
4537,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Men's Apparel,60.0,325.0,19500.0,6825.0,In-store,2021,7
4538,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Women's Apparel,65.0,500.0,32500.0,13000.0,In-store,2021,7
4539,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,650.0,39000.0,17550.0,In-store,2021,8
4540,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,425.0,23375.0,10519.0,In-store,2021,8
4541,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,350.0,17500.0,6125.0,In-store,2021,8
4542,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,250.0,12500.0,4375.0,In-store,2021,8
4543,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Men's Apparel,60.0,225.0,13500.0,4725.0,In-store,2021,8
4544,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Women's Apparel,65.0,400.0,26000.0,10400.0,In-store,2021,8
4545,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,525.0,31500.0,14175.0,In-store,2021,9
4546,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,325.0,17875.0,8044.0,In-store,2021,9
4547,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,225.0,11250.0,3938.0,In-store,2021,9
4548,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,200.0,10000.0,3500.0,In-store,2021,9
4549,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Men's Apparel,60.0,200.0,12000.0,4200.0,In-store,2021,9
4550,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Women's Apparel,65.0,300.0,19500.0,7800.0,In-store,2021,9
4551,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Men's Street Footwear,65.0,475.0,30875.0,13894.0,In-store,2021,10
4552,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.0,300.0,18000.0,8100.0,In-store,2021,10
4553,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Women's Street Footwear,60.0,200.0,12000.0,4200.0,In-store,2021,10
4554,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Women's Athletic Footwear,60.0,175.0,10500.0,3675.0,In-store,2021,10
4555,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Men's Apparel,70.0,175.0,12250.0,4288.0,In-store,2021,10
4556,West Gear,1185732,2021-10-14,Northeast,Vermont,Burlington,Women's Apparel,75.0,300.0,22500.0,9000.0,In-store,2021,10
4557,West Gear,1185732,2021-11-13,Northeast,Vermont,Burlington,Men's Street Footwear,70.0,450.0,31500.0,14175.0,In-store,2021,11
4558,West Gear,1185732,2021-11-13,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.0,325.0,19500.0,8775.0,In-store,2021,11
4559,West Gear,1185732,2021-11-13,Northeast,Vermont,Burlington,Women's Street Footwear,60.0,320.0,19200.0,6720.0,In-store,2021,11
4560,Amazon,1185732,2021-11-13,Northeast,Vermont,Burlington,Women's Athletic Footwear,60.0,300.0,18000.0,6300.0,In-store,2021,11
4561,Amazon,1185732,2021-11-13,Northeast,Vermont,Burlington,Men's Apparel,70.0,275.0,19250.0,6738.0,In-store,2021,11
4562,Amazon,1185732,2021-11-13,Northeast,Vermont,Burlington,Women's Apparel,75.0,375.0,28125.0,11250.0,In-store,2021,11
4563,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Men's Street Footwear,70.0,600.0,42000.0,18900.0,In-store,2021,12
